Jørgen Strand,Larsen,Jørgen Strand Larsen,Jorgen Strand Larsen,#18,"Feb 6, 2000",Norway,Halden  ,"1,93 m",Norway,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/429983-1680524510.jpeg?lm=1,/celta-de-vigo/startseite/verein/,Norway,right,12000000
,Jorginho,Jorginho,Jorginho,#20,"Dec 20, 1991",Brazil,Imbituba  ,"1,78 m",Italy,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/102017-1682590896.jpg?lm=1,/arsenal-fc/startseite/verein/,Italy,right,15000000
Joris,Chotard,Joris Chotard,Joris Chotard,#13,"Sep 24, 2001",France,Orange  ,"1,79 m",France,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/624037-1604256873.jpg?lm=1,/montpellier-hsc/startseite/verein/,,right,9000000
,Josan,Josan,Josan,#17,"Dec 3, 1989",Spain,Crevillente  ,"1,76 m",Spain,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/277533-1601023578.jpg?lm=1,/elche-cf/startseite/verein/,,right,1000000
José Alonso,Lara,José Alonso Lara,Jose Alonso Lara,#21,"Mar 7, 2000",Spain,Sevilla  ,"1,62 m",Spain,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/461858-1694503349.jpg?lm=1,/cd-alcoyano/startseite/verein/,,right,200000
José Ángel,Carmona,José Ángel Carmona,Jose Angel Carmona,#18,"Jan 29, 2002",Spain,El Viso del Alcor  ,"1,84 m",Spain,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/711625-1696862897.jpg?lm=1,/getafe-cf/startseite/verein/,,right,4000000
José Antonio,de la Rosa,José Antonio de la Rosa,Jose Antonio de la Rosa,#15,"Jul 28, 2004",Spain,Huelva  ,"1,74 m",Spain,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/recreativo-huelva/startseite/verein/,,right,300000
José Carlos,Lazo,José Carlos Lazo,Jose Carlos Lazo,#16,"Feb 16, 1996",Spain,Sanlúcar de Barrameda  ,"1,78 m",Spain,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/282410-1448531172.jpg?lm=1,/rcd-espanyol-barcelona/startseite/verein/,,both,2500000
José,Copete,José Copete,Jose Copete,#6,"Oct 10, 1999",Spain,Écija  ,"1,90 m",Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/520840-1674915512.JPG?lm=1,/rcd-mallorca/startseite/verein/,,left,3000000
José,Fonte,José Fonte,Jose Fonte,#6,"Dec 22, 1983",Portugal,Penafiel  ,"1,91 m",Portugal,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/33829-1666690457.jpg?lm=1,/sc-braga/startseite/verein/,,right,600000
José,Gayà,José Gayà,Jose Gaya,#14,"May 25, 1995",Spain,Pedreguer  ,"1,72 m",Spain,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/221322-1605193468.jpg?lm=1,/valencia-cf/startseite/verein/,Spain,left,30000000
José,Gragera,José Gragera,Jose Gragera,#15,"May 14, 2000",Spain,Gijón  ,"1,86 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/557147-1664207582.jpg?lm=1,/rcd-espanyol-barcelona/startseite/verein/,,right,2500000
José Luis,Morales,José Luis Morales,Jose Luis Morales,#15,"Jul 23, 1987",Spain,Madrid  ,"1,80 m",Spain,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/252677-1447315847.jpg?lm=1,/villarreal-cf/startseite/verein/,,right,2500000
José Luis,Palomino,José Luis Palomino,Jose Luis Palomino,#6,"Jan 5, 1990",Argentina,San Miguel de Tucumán  ,"1,88 m",Argentina,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/125020-1663582906.jpg?lm=1,/atalanta-bc/startseite/verein/,,left,2500000
José,Machín,José Machín,Jose Machin,#7,"Aug 14, 1996",Equatorial Guinea,Bata  ,"1,84 m",Equatorial Guinea,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/355104-1663658789.jpg?lm=1,/ac-monza/startseite/verein/,Equat. Guinea,right,1500000
,José Mari,José Mari,Jose Mari,#6,"Dec 6, 1987",Spain,Rota (Cádiz)  ,"1,82 m",Spain,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/225462-1447315334.jpg?lm=1,/cadiz-cf/startseite/verein/,,right,400000
José María,Giménez,José María Giménez,Jose Maria Gimenez,#2,"Jan 20, 1995",Uruguay,Toledo  ,"1,85 m",Uruguay,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/250845-1664970029.jpg?lm=1,/atletico-de-madrid/startseite/verein/,,right,35000000
José,Pozo,José Pozo,Jose Pozo,#6,"Mar 15, 1996",Spain,Málaga  ,"1,71 m",Spain,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/195605-1423849672.jpg?lm=1,/rayo-vallecano/startseite/verein/,,left,1000000
José,Sá,José Sá,Jose Sa,#1,"Jan 17, 1993",Portugal,Braga  ,"1,92 m",Portugal,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/249994-1696600015.jpg?lm=1,/wolverhampton-wanderers/startseite/verein/,Portugal,right,18000000
Joseba,Zaldua,Joseba Zaldua,Joseba Zaldua,#2,"Jun 24, 1992",Spain,Donostia-San Sebastián  ,"1,74 m",Spain,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/197135-1447314430.jpg?lm=1,/cadiz-cf/startseite/verein/,,right,1500000
,Joselito,Joselito,Joselito,#14,"Feb 9, 2004",Spain,Huelva  ,"1,84 m",Spain,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/776737-1695032374.jpg?lm=1,/hellas-verona/startseite/verein/,,right,75000
,Joselu,Joselu,Joselu,#14,"Mar 27, 1990",Germany,Stuttgart  ,"1,91 m",Spain,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/81999-1686816784.jpg?lm=1,/real-madrid/startseite/verein/,Spain,right,6000000
Josep,Gayá,Josep Gayá,Josep Gaya,#24,"Jul 7, 2000",Spain,Palma de Mallorca  ,,Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/sd-amorebieta/startseite/verein/,,,100000
Joseph,Aidoo,Joseph Aidoo,Joseph Aidoo,#15,"Sep 29, 1995",Ghana,Tema  ,"1,81 m",Ghana,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/358250-1496923402.jpg?lm=1,/celta-de-vigo/startseite/verein/,Ghana,right,6000000
Joseph,Anang,Joseph Anang,Joseph Anang,#49,"Jun 8, 2000",Ghana,Accra  ,"1,90 m",England,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/576099-1695369751.jpg?lm=1,/west-ham-united/startseite/verein/,,right,250000
Josh,Bowler,Josh Bowler,Josh Bowler,#14,"Mar 5, 1999",England,Chertsey  ,"1,84 m",England,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/506470-1662044304.jpg?lm=1,/cardiff-city/startseite/verein/,,left,1500000
Josh,Dasilva,Josh Dasilva,Josh Dasilva,#10,"Oct 23, 1998",England,London  ,"1,84 m",England,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/340321-1596444356.jpg?lm=1,/brentford-fc/startseite/verein/,,left,16000000
Josh,Doig,Josh Doig,Josh Doig,#3,"May 18, 2002",Scotland,Edinburgh  ,"1,89 m",Scotland,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/567129-1623747035.jpg?lm=1,/hellas-verona/startseite/verein/,Scotland,left,8000000
Josh,Feeney,Josh Feeney,Josh Feeney,#59,"May 6, 2005",,,"1,93 m",England,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/aston-villa-u21/startseite/verein/,,right,500000
Josh,Onomah,Josh Onomah,Josh Onomah,,"Apr 27, 1997",England,London  ,"1,85 m",England,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/243589-1651652719.jpg?lm=1,/without-club/startseite/verein/,,right,1200000
Josh,Wilson-Esbrand,Josh Wilson-Esbrand,Josh Wilson-Esbrand,#19,"Dec 26, 2002",England,London  ,"1,76 m",England,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/576121-1650877302.jpg?lm=1,/stade-reims/startseite/verein/,England U21,left,1500000
Josha,Vagnoman,Josha Vagnoman,Josha Vagnoman,#4,"Dec 11, 2000",Germany,Hamburg  ,"1,90 m",Germany,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/448258-1691999620.jpg?lm=1,/vfb-stuttgart/startseite/verein/,,right,8000000
Joshua,Eze,Joshua Eze,Joshua Eze,#6,"Mar 20, 2003",Germany,Leverkusen  ,"1,83 m",Germany,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/606079-1658913466.jpg?lm=1,/sc-fortuna-koln/startseite/verein/,,right,200000
Joshua,Kimmich,Joshua Kimmich,Joshua Kimmich,#6,"Feb 8, 1995",Germany,Rottweil  ,"1,77 m",Germany,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/161056-1667829955.jpg?lm=1,/bayern-munich/startseite/verein/,Germany,right,75000000
Joshua,Quarshie,Joshua Quarshie,Joshua Quarshie,#48,"Jul 26, 2004",Germany,Duisburg  ,"1,96 m",Germany,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/790918-1660549469.jpg?lm=1,/tsg-1899-hoffenheim/startseite/verein/,Germany U20,right,250000
Joshua,Schwirten,Joshua Schwirten,Joshua Schwirten,#8,"Jan 7, 2002",Germany,Bergisch Gladbach  ,"1,82 m",Germany,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/598575-1689326983.jpg?lm=1,/fc-erzgebirge-aue/startseite/verein/,,both,200000
Joshua,Tenkorang,Joshua Tenkorang,Joshua Tenkorang,#16,"May 26, 2000",Italy,Novara  ,"1,84 m",Italy,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/527180-1662936454.jpg?lm=1,/calcio-lecco-1912/startseite/verein/,,right,200000
Joshua,Zirkzee,Joshua Zirkzee,Joshua Zirkzee,#9,"May 22, 2001",Netherlands,Schiedam  ,"1,93 m",Netherlands,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/435648-1651087961.jpg?lm=1,/bologna-fc-1909/startseite/verein/,,right,13000000
Josip,Brekalo,Josip Brekalo,Josip Brekalo,#77,"Jun 23, 1998",Croatia,Zagreb  ,"1,75 m",Croatia,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/293169-1695027309.jpg?lm=1,/acf-fiorentina/startseite/verein/,,right,5000000
Josip,Juranovic,Josip Juranovic,Josip Juranovic,#18,"Aug 16, 1995",Croatia,Zagreb  ,"1,73 m",Croatia,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/362977-1691614466.jpg?lm=1,/1-fc-union-berlin/startseite/verein/,Croatia,right,12000000
Josip,Stanisic,Josip Stanisic,Josip Stanisic,#2,"Apr 2, 2000",Germany,München  ,"1,87 m",Croatia,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/483046-1667830853.jpg?lm=1,/bayer-04-leverkusen/startseite/verein/,Croatia,both,12000000
Josko,Gvardiol,Josko Gvardiol,Josko Gvardiol,#24,"Jan 23, 2002",Croatia,Zagreb  ,"1,85 m",Croatia,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/475959-1663685941.jpg?lm=1,/manchester-city/startseite/verein/,Croatia,left,80000000
Josué,Escartin,Josué Escartin,Josue Escartin,#44,"Mar 21, 2003",France,Fleury-les-Aubrais  ,"1,93 m",France,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/stade-brestois-29/startseite/verein/,,right,150000
Josué,Mbila,Josué Mbila,Josue Mbila,#10,"Aug 21, 1999",Germany,München  ,"1,75 m",Germany,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/381252-1658399747.jpg?lm=1,/spvgg-bayreuth/startseite/verein/,,both,100000
Josuha,Guilavogui,Josuha Guilavogui,Josuha Guilavogui,#23,"Sep 19, 1990",France,Toulon  ,"1,88 m",France,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/93704-1657202956.jpg?lm=1,/1-fsv-mainz-05/startseite/verein/,,right,2000000
Juan,Bernat,Juan Bernat,Juan Bernat,#14,"Mar 1, 1993",Spain,Cullera  ,"1,70 m",Spain,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/126719-1672304606.jpg?lm=1,/sl-benfica/startseite/verein/,,left,10000000
Juan,Cabal,Juan Cabal,Juan Cabal,#32,"Jan 8, 2001",Colombia,Cali  ,"1,86 m",Colombia,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/686965-1692964112.jpg?lm=1,/hellas-verona/startseite/verein/,,left,2500000
Juan,Cala,Juan Cala,Juan Cala,,"Nov 26, 1989",Spain,Lebrija  ,"1,86 m",Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/67089-1447229485.jpg?lm=1,/retired/startseite/verein/,,right,0
,Juan Carlos,Juan Carlos,Juan Carlos,#1,"Jan 20, 1988",Spain,Guadalajara  ,"1,87 m",Spain,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/120705-1567159334.jpg?lm=1,/girona-fc/startseite/verein/,,,300000
Juan,Cruz,Juan Cruz,Juan Cruz,#16,"Apr 25, 2000",Argentina,Quilmes  ,"1,80 m",Spain,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/585700-1667290065.jpg?lm=1,/real-betis-balompie/startseite/verein/,,left,1500000
Juan,Cruz,Juan Cruz Armada,Juan Cruz Armada,#3,"Jul 28, 1992",Spain,Madrid  ,"1,82 m",Spain,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/169497-1598867290.jpg?lm=1,/ca-osasuna/startseite/verein/,,left,2500000
Juan,Cuadrado,Juan Cuadrado,Juan Cuadrado,#7,"May 26, 1988",Colombia,Necoclí  ,"1,76 m",Colombia,midfield - Right Midfield,https://img.a.transfermarkt.technology/portrait/header/91970-1663576912.jpg?lm=1,/inter-milan/startseite/verein/,,right,4000000
Juan,Foyth,Juan Foyth,Juan Foyth,#8,"Jan 12, 1998",Argentina,La Plata  ,"1,87 m",Argentina,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/480763-1662668281.jpg?lm=1,/villarreal-cf/startseite/verein/,,right,25000000
Juan,Iglesias,Juan Iglesias,Juan Iglesias,#21,"Jul 3, 1998",Spain,Valladolid  ,"1,87 m",Spain,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/390688-1632295269.jpg?lm=1,/getafe-cf/startseite/verein/,,right,2500000
,Juan Jesus,Juan Jesus,Juan Jesus,#5,"Jun 10, 1991",Brazil,Belo Horizonte  ,"1,85 m",Brazil,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/121985-1630496408.jpg?lm=1,/ssc-napoli/startseite/verein/,,left,3500000
Juan,Larios,Juan Larios,Juan Larios,#28,"Jan 12, 2004",Spain,Tomares  ,"1,70 m",Spain,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/646738-1662067003.jpg?lm=1,/southampton-fc/startseite/verein/,,left,7000000
Juan,Miranda,Juan Miranda,Juan Miranda,#3,"Jan 19, 2000",Spain,Olivares  ,"1,85 m",Spain,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/341227-1689338510.jpg?lm=1,/real-betis-balompie/startseite/verein/,,left,9000000
Juan,Musso,Juan Musso,Juan Musso,#1,"May 6, 1994",Argentina,San Nicolás  ,"1,91 m",Argentina,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/242359-1663583047.jpg?lm=1,/atalanta-bc/startseite/verein/,Argentina,right,8000000
Juan,Pérez,Juan Pérez,Juan Perez,#13,"Jul 15, 1996",Spain,Almudévar  ,"1,91 m",Spain,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/298613-1694431029.jpg?lm=1,/sd-huesca/startseite/verein/,,right,600000
Juan-José,Perea,Juan-José Perea,Juan-Jose Perea,#18,"Feb 23, 2000",Colombia,Bogotá  ,"1,80 m",Colombia,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/496767-1659011545.png?lm=1,/fc-hansa-rostock/startseite/verein/,,right,1500000
Juanjo,Narváez,Juanjo Narváez,Juanjo Narvaez,#12,"Feb 12, 1995",Colombia,San Juan de Pasto  ,"1,81 m",Colombia,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/213595-1599205821.jpg?lm=1,/fc-cartagena/startseite/verein/,,right,800000
,Juanmi,Juanmi,Juanmi,#10,"May 20, 1993",Spain,Coín  ,"1,72 m",Spain,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/126737-1653043231.jpg?lm=1,/al-riyadh-sc/startseite/verein/,,right,10000000
Juanmi,Latasa,Juanmi Latasa,Juanmi Latasa,#14,"Mar 23, 2001",Spain,Madrid  ,"1,92 m",Spain,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/623521-1696862713.jpg?lm=1,/getafe-cf/startseite/verein/,,left,3000000
,Juanpe,Juanpe,Juanpe,#15,"Apr 30, 1991",Spain,Las Palmas de Gran Canaria  ,"1,90 m",Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/115333-1510233713.jpg?lm=1,/girona-fc/startseite/verein/,,right,1500000
Juanpe,Navarro,Juanpe Navarro,Juanpe Navarro,#11,"Aug 21, 1998",Spain,Murcia  ,,Spain,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/ue-santa-coloma/startseite/verein/,,right,0
,Jubal,Jubal,Jubal,#4,"Aug 29, 1993",Brazil,Inhumas  ,"1,90 m",Brazil,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/149928-1478101058.jpg?lm=1,/aj-auxerre/startseite/verein/,,right,2000000
Jude,Bellingham,Jude Bellingham,Jude Bellingham,#5,"Jun 29, 2003",England,Stourbridge  ,"1,86 m",England,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/581678-1693987944.jpg?lm=1,/real-madrid/startseite/verein/,England,right,150000000
Julen,Agirrezabala,Julen Agirrezabala,Julen Agirrezabala,#13,"Dec 26, 2000",Spain,Donostia-San Sebastián  ,"1,87 m",Spain,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/625014-1671997735.png?lm=1,/athletic-bilbao/startseite/verein/,,left,5000000
Jules,Koundé,Jules Koundé,Jules Kounde,#23,"Nov 12, 1998",France,Paris  ,"1,80 m",France,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/411975-1662585791.jpg?lm=1,/fc-barcelona/startseite/verein/,France,right,60000000
Julián,Álvarez,Julián Álvarez,Julian Alvarez,#19,"Jan 31, 2000",Argentina,Calchín  ,"1,70 m",Argentina,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/576024-1684920938.jpg?lm=1,/manchester-city/startseite/verein/,Argentina,right,80000000
Julian,Baumgartlinger,Julian Baumgartlinger,Julian Baumgartlinger,,"Jan 2, 1988",Austria,Salzburg  ,"1,84 m",Austria,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/34787-1607676116.jpg?lm=1,/retired/startseite/verein/,,right,0
Julian,Brandt,Julian Brandt,Julian Brandt,#19,"May 2, 1996",Germany,Bremen  ,"1,85 m",Germany,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/187492-1661413063.jpg?lm=1,/borussia-dortmund/startseite/verein/,Germany,right,40000000
Julian,Eitschberger,Julian Eitschberger,Julian Eitschberger,#42,"Mar 5, 2004",Germany,Hohen Neuendorf  ,"1,79 m",Germany,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/706617-1657098505.jpg?lm=1,/hallescher-fc/startseite/verein/,Germany U21,right,350000
Julian,Jeanvier,Julian Jeanvier,Julian Jeanvier,#92,"Mar 31, 1992",France,Clichy  ,"1,83 m",Guinea,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/134277-1696332237.png?lm=1,/kayserispor/startseite/verein/,Guinea,right,700000
Julian,Kristoffersen,Julian Kristoffersen,Julian Kristoffersen,#20,"May 10, 1997",Norway,Horten  ,"1,98 m",Norway,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/267614-1624460577.jpg?lm=1,/us-ancona/startseite/verein/,,right,175000
Julian,Pollersbeck,Julian Pollersbeck,Julian Pollersbeck,#42,"Aug 16, 1994",Germany,Altötting  ,"1,95 m",Germany,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/228975-1691997274.jpg?lm=1,/1-fc-magdeburg/startseite/verein/,,right,500000
Julian,Roloff,Julian Roloff,Julian Roloff,,"Jan 17, 2001",Germany,Grevenbroich  ,"1,92 m",Germany,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/453757-1654986479.jpg?lm=1,/retired/startseite/verein/,,right,0
Julian,Ryerson,Julian Ryerson,Julian Ryerson,#26,"Nov 17, 1997",Norway,Lyngdal  ,"1,83 m",Norway,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/370789-1692013642.jpg?lm=1,/borussia-dortmund/startseite/verein/,Norway,right,15000000
Julian,Weigl,Julian Weigl,Julian Weigl,#8,"Sep 8, 1995",Germany,Bad Aibling  ,"1,86 m",Germany,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/196792-1662965628.jpg?lm=1,/borussia-monchengladbach/startseite/verein/,,right,10000000
Julien,Duranville,Julien Duranville,Julien Duranville,#16,"May 5, 2006",Belgium,Uccle  ,"1,70 m",Belgium,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/819215-1659621322.jpg?lm=1,/borussia-dortmund/startseite/verein/,,right,8500000
Julien,Laporte,Julien Laporte,Julien Laporte,#15,"Nov 4, 1993",France,Aurillac  ,"1,85 m",France,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/386057-1583422584.jpg?lm=1,/fc-lorient/startseite/verein/,,right,2500000
Julien,Le Cardinal,Julien Le Cardinal,Julien Le Cardinal,#25,"Aug 3, 1997",France,Saint-Brieuc  ,"1,84 m",France,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/794349-1653399297.jpg?lm=1,/stade-brestois-29/startseite/verein/,,right,2000000
Julien,Ponceau,Julien Ponceau,Julien Ponceau,#21,"Nov 28, 2000",Angola,Catumbela  ,"1,70 m",France,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/569390-1614604717.JPG?lm=1,/fc-lorient/startseite/verein/,,right,3000000
Julio,Enciso,Julio Enciso,Julio Enciso,#10,"Jan 23, 2004",Paraguay,Caaguazú  ,"1,73 m",Paraguay,Attack - Second Striker,https://img.a.transfermarkt.technology/portrait/header/660867-1669388786.jpg?lm=1,/brighton-amp-hove-albion/startseite/verein/,,right,22000000
Julius,Beck,Julius Beck,Julius Beck,#16,"Apr 27, 2005",Denmark,Haderslev  ,"1,78 m",Denmark,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/802512-1665995027.jpg?lm=1,/aarhus-gf/startseite/verein/,Denmark U19,right,250000
Julius,Schell,Julius Schell,Julius Schell,,"Jan 10, 2000",,,"1,88 m",Germany,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/336008-1609969023.jpeg?lm=1,/without-club/startseite/verein/,,right,100000
Junior,Bita,Junior Bita,Junior Bita,#14,"Jun 8, 2005",Cote d'Ivoire,Adzopé  ,"1,82 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/bilbao-athletic/startseite/verein/,,right,50000
Junior,Diaz,Junior Diaz,Junior Diaz,#4,"Jul 23, 2003",France,Saint-Herblain  ,"1,93 m",Cote d'Ivoire,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/1009596-1693565221.png?lm=1,/fc-annecy/startseite/verein/,Ivory Coast U23,right,100000
Junior,Dina Ebimbe,Junior Dina Ebimbe,Junior Dina Ebimbe,#26,"Nov 21, 2000",France,Stains  ,"1,84 m",France,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/536482-1663065378.jpg?lm=1,/eintracht-frankfurt/startseite/verein/,,right,10000000
Junior,Firpo,Junior Firpo,Junior Firpo,#3,"Aug 22, 1996",Dominican Republic,Santo Domingo de Guzmán  ,"1,84 m",Dominican Republic,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/374139-1528960946.jpg?lm=1,/leeds-united/startseite/verein/,,left,7000000
Junior,Flemmings,Junior Flemmings,Junior Flemmings,#14,"Jan 16, 1996",Jamaica,Kingston  ,"1,80 m",Jamaica,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/354664-1583582955.jpg?lm=1,/fk-vozdovac/startseite/verein/,,right,350000
Junior,Messias,Junior Messias,Junior Messias,#10,"May 13, 1991",Brazil,Belo Horizonte  ,"1,74 m",Brazil,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/449151-1663575000.jpg?lm=1,/genoa-cfc/startseite/verein/,,left,4500000
Junior,Sambia,Junior Sambia,Junior Sambia,#6,"Sep 7, 1996",France,Lyon  ,"1,85 m",France,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/335147-1604256946.jpg?lm=1,/us-salernitana-1919/startseite/verein/,,right,3500000
Junior,Stanislas,Junior Stanislas,Junior Stanislas,,"Nov 26, 1989",England,London  ,"1,83 m",England,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/87672-1685710096.jpg?lm=1,/retired/startseite/verein/,,right,0
Junya,Ito,Junya Ito,Junya Ito,#7,"Mar 9, 1993",Japan,"Yokosuka, Kanagawa  ","1,76 m",Japan,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/348791-1614283390.jpg?lm=1,/stade-reims/startseite/verein/,Japan,right,10000000
Justin,Che,Justin Che,Justin Che,#21,"Nov 18, 2003",United States,"Richardson, Texas  ","1,85 m",United States,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/796429-1657200302.jpg?lm=1,/ado-den-haag/startseite/verein/,,right,1500000
Justin,Diehl,Justin Diehl,Justin Diehl,#9,"Nov 27, 2004",Germany,Köln  ,"1,74 m",Germany,Attack - Second Striker,https://img.a.transfermarkt.technology/portrait/header/720162-1695304053.jpg?lm=1,/1-fc-koln-ii/startseite/verein/,,right,500000
Justin,Heekeren,Justin Heekeren,Justin Heekeren,#28,"Nov 27, 2000",Germany,Xanten  ,"1,96 m",Germany,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/453770-1657108325.jpg?lm=1,/fc-schalke-04/startseite/verein/,,both,250000
Justin,Janitzek,Justin Janitzek,Justin Janitzek,#5,"Feb 10, 2004",,,"1,92 m",Germany,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/639580-1662622440.jpg?lm=1,/fc-st-gallen-1879/startseite/verein/,,right,500000
Justin,Kluivert,Justin Kluivert,Justin Kluivert,#19,"May 5, 1999",Netherlands,Zaandam  ,"1,72 m",Netherlands,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/330659-1596107153.jpg?lm=1,/afc-bournemouth/startseite/verein/,,both,14000000
Justin,Njinmah,Justin Njinmah,Justin Njinmah,#17,"Nov 15, 2000",Germany,Hamburg   ,"1,85 m",Germany,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/596153-1691613730.jpg?lm=1,/sv-werder-bremen/startseite/verein/,,both,3000000
